date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:14:21	50/50	---M-Z	200	added ('OK')	text/plain	etag:%227080a6e-1e-4ef4821f17a40%22	http://www.cplusplus.com/robots.txt		(from )
19:14:22	26352/26352	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/	www.cplusplus.com/reference/index.html	(from )
19:14:27	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:37%20GMT	http://www.cplusplus.com/reference/iostream/cin.html	www.cplusplus.com/reference/iostream/cin.0.delayed	(from http://www.cplusplus.com/reference/)
19:14:28	14056/14056	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cassert/	www.cplusplus.com/reference/cassert/index.html	(from http://www.cplusplus.com/reference/)
19:14:28	14050/14050	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cerrno/	www.cplusplus.com/reference/cerrno/index.html	(from http://www.cplusplus.com/reference/)
19:14:28	22088/22088	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/	www.cplusplus.com/reference/cctype/index.html	(from http://www.cplusplus.com/reference/)
19:14:31	21800/21800	---M-Z	200	added ('OK')	text/html	etag:1422607764	http://www.cplusplus.com/reference/cfenv/	www.cplusplus.com/reference/cfenv/index.html	(from http://www.cplusplus.com/reference/)
19:14:31	14569/14569	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ciso646/	www.cplusplus.com/reference/ciso646/index.html	(from http://www.cplusplus.com/reference/)
19:14:32	18249/18249	---M-Z	200	added ('OK')	text/html	etag:1392101781	http://www.cplusplus.com/reference/climits/	www.cplusplus.com/reference/climits/index.html	(from http://www.cplusplus.com/reference/)
19:14:32	17549/17549	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/clocale/	www.cplusplus.com/reference/clocale/index.html	(from http://www.cplusplus.com/reference/)
19:14:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:42%20GMT	http://www.cplusplus.com/reference/iostream/cout.html	www.cplusplus.com/reference/iostream/cout.1.delayed	(from http://www.cplusplus.com/reference/)
19:14:33	19941/19941	---M-Z	200	added ('OK')	text/html	etag:1494939496	http://www.cplusplus.com/reference/cfloat/	www.cplusplus.com/reference/cfloat/index.html	(from http://www.cplusplus.com/reference/)
19:14:33	37905/37905	---M-Z	200	added ('OK')	text/html	etag:1403696525	http://www.cplusplus.com/reference/cmath/	www.cplusplus.com/reference/cmath/index.html	(from http://www.cplusplus.com/reference/)
19:14:33	14915/14915	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/csetjmp/	www.cplusplus.com/reference/csetjmp/index.html	(from http://www.cplusplus.com/reference/)
19:14:33	21854/21854	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cinttypes/	www.cplusplus.com/reference/cinttypes/index.html	(from http://www.cplusplus.com/reference/)
19:14:33	17265/17265	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/csignal/	www.cplusplus.com/reference/csignal/index.html	(from http://www.cplusplus.com/reference/)
19:14:34	14452/14452	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cstdbool/	www.cplusplus.com/reference/cstdbool/index.html	(from http://www.cplusplus.com/reference/)
19:14:34	15898/15898	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cstddef/	www.cplusplus.com/reference/cstddef/index.html	(from http://www.cplusplus.com/reference/)
19:14:34	22291/22291	---M-Z	200	added ('OK')	text/html	etag:1393509956	http://www.cplusplus.com/reference/cstdint/	www.cplusplus.com/reference/cstdint/index.html	(from http://www.cplusplus.com/reference/)
19:14:34	34668/34668	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cstdio/	www.cplusplus.com/reference/cstdio/index.html	(from http://www.cplusplus.com/reference/)
19:14:34	27337/27337	---M-Z	200	added ('OK')	text/html	etag:1429985887	http://www.cplusplus.com/reference/cstdlib/	www.cplusplus.com/reference/cstdlib/index.html	(from http://www.cplusplus.com/reference/)
19:14:35	20370/20370	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cstring/	www.cplusplus.com/reference/cstring/index.html	(from http://www.cplusplus.com/reference/)
19:14:35	15427/15427	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ctgmath/	www.cplusplus.com/reference/ctgmath/index.html	(from http://www.cplusplus.com/reference/)
19:14:35	17930/17930	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ctime/	www.cplusplus.com/reference/ctime/index.html	(from http://www.cplusplus.com/reference/)
19:14:35	16585/16585	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cuchar/	www.cplusplus.com/reference/cuchar/index.html	(from http://www.cplusplus.com/reference/)
19:14:36	33487/33487	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cwchar/	www.cplusplus.com/reference/cwchar/index.html	(from http://www.cplusplus.com/reference/)
19:14:36	20678/20678	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cwctype/	www.cplusplus.com/reference/cwctype/index.html	(from http://www.cplusplus.com/reference/)
19:14:36	14613/14613	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/array/	www.cplusplus.com/reference/array/index.html	(from http://www.cplusplus.com/reference/)
19:14:36	13934/13934	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/bitset/	www.cplusplus.com/reference/bitset/index.html	(from http://www.cplusplus.com/reference/)
19:14:36	14310/14310	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/deque/	www.cplusplus.com/reference/deque/index.html	(from http://www.cplusplus.com/reference/)
19:14:37	14735/14735	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/forward_list/	www.cplusplus.com/reference/forward_list/index.html	(from http://www.cplusplus.com/reference/)
19:14:37	16265/16265	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cstdarg/	www.cplusplus.com/reference/cstdarg/index.html	(from http://www.cplusplus.com/reference/)
19:14:37	14276/14276	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/list/	www.cplusplus.com/reference/list/index.html	(from http://www.cplusplus.com/reference/)
19:14:37	14546/14546	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/map/	www.cplusplus.com/reference/map/index.html	(from http://www.cplusplus.com/reference/)
19:14:37	14546/14546	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/set/	www.cplusplus.com/reference/set/index.html	(from http://www.cplusplus.com/reference/)
19:14:37	14265/14265	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/queue/	www.cplusplus.com/reference/queue/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	13928/13928	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/stack/	www.cplusplus.com/reference/stack/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	15130/15130	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/unordered_map/	www.cplusplus.com/reference/unordered_map/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	15130/15130	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/unordered_set/	www.cplusplus.com/reference/unordered_set/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	14615/14615	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/vector/	www.cplusplus.com/reference/vector/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:48%20GMT	http://www.cplusplus.com/reference/iostream/ios_base/	www.cplusplus.com/reference/iostream/ios_base/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:48%20GMT	http://www.cplusplus.com/reference/iostream/ios/	www.cplusplus.com/reference/iostream/ios/index.html	(from http://www.cplusplus.com/reference/)
19:14:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:48%20GMT	http://www.cplusplus.com/reference/iostream/istream/	www.cplusplus.com/reference/iostream/istream/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:48%20GMT	http://www.cplusplus.com/reference/iostream/iostream/	www.cplusplus.com/reference/iostream/iostream/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:48%20GMT	http://www.cplusplus.com/reference/iostream/ostream/	www.cplusplus.com/reference/iostream/ostream/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	18065/18065	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iostream/cin/	www.cplusplus.com/reference/iostream/cin/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:48%20GMT	http://www.cplusplus.com/reference/iostream/streambuf/	www.cplusplus.com/reference/iostream/streambuf/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	18266/18266	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iostream/cout/	www.cplusplus.com/reference/iostream/cout/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/ifstream/	www.cplusplus.com/reference/iostream/ifstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/fstream/	www.cplusplus.com/reference/iostream/fstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/ofstream/	www.cplusplus.com/reference/iostream/ofstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/filebuf/	www.cplusplus.com/reference/iostream/filebuf/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/istringstream/	www.cplusplus.com/reference/iostream/istringstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/stringstream/	www.cplusplus.com/reference/iostream/stringstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:49%20GMT	http://www.cplusplus.com/reference/iostream/ostringstream/	www.cplusplus.com/reference/iostream/ostringstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Jun%202018%2019:14:50%20GMT	http://www.cplusplus.com/reference/iostream/stringbuf/	www.cplusplus.com/reference/iostream/stringbuf/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	30538/30538	---M-Z	200	added ('OK')	text/html	etag:1397746431	http://www.cplusplus.com/reference/atomic/	www.cplusplus.com/reference/atomic/index.html	(from http://www.cplusplus.com/reference/)
19:14:40	15704/15704	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/condition_variable/	www.cplusplus.com/reference/condition_variable/index.html	(from http://www.cplusplus.com/reference/)
19:14:41	17525/17525	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/future/	www.cplusplus.com/reference/future/index.html	(from http://www.cplusplus.com/reference/)
19:14:41	19105/19105	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/mutex/	www.cplusplus.com/reference/mutex/index.html	(from http://www.cplusplus.com/reference/)
19:14:41	14737/14737	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/thread/	www.cplusplus.com/reference/thread/index.html	(from http://www.cplusplus.com/reference/)
19:14:41	39602/39602	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/algorithm/	www.cplusplus.com/reference/algorithm/index.html	(from http://www.cplusplus.com/reference/)
19:14:41	20583/20583	---M-Z	200	added ('OK')	text/html	etag:1403713240	http://www.cplusplus.com/reference/chrono/	www.cplusplus.com/reference/chrono/index.html	(from http://www.cplusplus.com/reference/)
19:14:41	15405/15405	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/codecvt/	www.cplusplus.com/reference/codecvt/index.html	(from http://www.cplusplus.com/reference/)
19:14:42	19578/19578	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/exception/	www.cplusplus.com/reference/exception/index.html	(from http://www.cplusplus.com/reference/)
19:14:42	20875/20875	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/complex/	www.cplusplus.com/reference/complex/index.html	(from http://www.cplusplus.com/reference/)
19:14:42	35858/35858	---M-Z	200	added ('OK')	text/html	etag:1387437987	http://www.cplusplus.com/reference/functional/	www.cplusplus.com/reference/functional/index.html	(from http://www.cplusplus.com/reference/)
19:14:42	14526/14526	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/initializer_list/	www.cplusplus.com/reference/initializer_list/index.html	(from http://www.cplusplus.com/reference/)
19:14:43	27390/27390	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iterator/	www.cplusplus.com/reference/iterator/index.html	(from http://www.cplusplus.com/reference/)
19:14:43	14771/14771	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/limits/	www.cplusplus.com/reference/limits/index.html	(from http://www.cplusplus.com/reference/)
19:14:43	33640/33640	---M-Z	200	added ('OK')	text/html	etag:1435943161	http://www.cplusplus.com/reference/locale/	www.cplusplus.com/reference/locale/index.html	(from http://www.cplusplus.com/reference/)
19:14:43	25085/25085	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/memory/	www.cplusplus.com/reference/memory/index.html	(from http://www.cplusplus.com/reference/)
19:14:43	17763/17763	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/new/	www.cplusplus.com/reference/new/index.html	(from http://www.cplusplus.com/reference/)
19:14:43	15323/15323	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/numeric/	www.cplusplus.com/reference/numeric/index.html	(from http://www.cplusplus.com/reference/)
19:14:44	29500/29500	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/random/	www.cplusplus.com/reference/random/index.html	(from http://www.cplusplus.com/reference/)
19:14:44	17560/17560	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ratio/	www.cplusplus.com/reference/ratio/index.html	(from http://www.cplusplus.com/reference/)
19:14:44	22585/22585	---M-Z	200	added ('OK')	text/html	etag:1408097756	http://www.cplusplus.com/reference/regex/	www.cplusplus.com/reference/regex/index.html	(from http://www.cplusplus.com/reference/)
19:14:44	16350/16350	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/stdexcept/	www.cplusplus.com/reference/stdexcept/index.html	(from http://www.cplusplus.com/reference/)
19:14:45	19040/19040	---M-Z	200	added ('OK')	text/html	etag:1402039792	http://www.cplusplus.com/reference/string/	www.cplusplus.com/reference/string/index.html	(from http://www.cplusplus.com/reference/)
19:14:45	19321/19321	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/system_error/	www.cplusplus.com/reference/system_error/index.html	(from http://www.cplusplus.com/reference/)
19:14:45	17674/17674	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/tuple/	www.cplusplus.com/reference/tuple/index.html	(from http://www.cplusplus.com/reference/)
19:14:45	14678/14678	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/typeinfo/	www.cplusplus.com/reference/typeinfo/index.html	(from http://www.cplusplus.com/reference/)
19:14:45	14720/14720	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/typeindex/	www.cplusplus.com/reference/typeindex/index.html	(from http://www.cplusplus.com/reference/)
19:14:45	43012/43012	---M-Z	200	added ('OK')	text/html	etag:1405688999	http://www.cplusplus.com/reference/type_traits/	www.cplusplus.com/reference/type_traits/index.html	(from http://www.cplusplus.com/reference/)
19:14:46	18127/18127	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/utility/	www.cplusplus.com/reference/utility/index.html	(from http://www.cplusplus.com/reference/)
19:14:46	20514/20514	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/valarray/	www.cplusplus.com/reference/valarray/index.html	(from http://www.cplusplus.com/reference/)
19:14:46	22458/22458	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/clibrary/	www.cplusplus.com/reference/clibrary/index.html	(from http://www.cplusplus.com/reference/)
19:14:46	52630/52630	---M-Z	200	added ('OK')	text/html	etag:1439805018	http://www.cplusplus.com/reference/stl/	www.cplusplus.com/reference/stl/index.html	(from http://www.cplusplus.com/reference/)
19:14:47	29929/29929	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iolibrary/	www.cplusplus.com/reference/iolibrary/index.html	(from http://www.cplusplus.com/reference/)
19:14:47	16512/16512	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iomanip/	www.cplusplus.com/reference/iomanip/index.html	(from http://www.cplusplus.com/reference/)
19:14:47	17145/17145	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/fstream/	www.cplusplus.com/reference/fstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:47	25205/25205	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ios/	www.cplusplus.com/reference/ios/index.html	(from http://www.cplusplus.com/reference/)
19:14:48	25292/25292	---M-Z	200	added ('OK')	text/html	etag:1387481580	http://www.cplusplus.com/reference/iosfwd/	www.cplusplus.com/reference/iosfwd/index.html	(from http://www.cplusplus.com/reference/)
19:14:48	16925/16925	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iostream/	www.cplusplus.com/reference/iostream/index.html	(from http://www.cplusplus.com/reference/)
19:14:48	15866/15866	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/istream/	www.cplusplus.com/reference/istream/index.html	(from http://www.cplusplus.com/reference/)
19:14:48	15535/15535	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ostream/	www.cplusplus.com/reference/ostream/index.html	(from http://www.cplusplus.com/reference/)
19:14:48	17378/17378	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/sstream/	www.cplusplus.com/reference/sstream/index.html	(from http://www.cplusplus.com/reference/)
19:14:49	14715/14715	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/streambuf/	www.cplusplus.com/reference/streambuf/index.html	(from http://www.cplusplus.com/reference/)
19:14:49	14684/14684	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/multithreading/	www.cplusplus.com/reference/multithreading/index.html	(from http://www.cplusplus.com/reference/)
19:14:49	19194/19194	---M-Z	200	added ('OK')	text/html	etag:1394123587	http://www.cplusplus.com/reference/std/	www.cplusplus.com/reference/std/index.html	(from http://www.cplusplus.com/reference/)
19:14:49	16931/16931	---M-Z	200	added ('OK')	text/html	etag:1408957448	http://www.cplusplus.com/reference/cassert/assert/	www.cplusplus.com/reference/cassert/assert/index.html	(from http://www.cplusplus.com/reference/cassert/)
19:14:49	17661/17661	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isalnum/	www.cplusplus.com/reference/cctype/isalnum/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:49	18793/18793	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isblank/	www.cplusplus.com/reference/cctype/isblank/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:49	18057/18057	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isalpha/	www.cplusplus.com/reference/cctype/isalpha/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:50	17762/17762	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/iscntrl/	www.cplusplus.com/reference/cctype/iscntrl/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:50	17576/17576	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isdigit/	www.cplusplus.com/reference/cctype/isdigit/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:50	17758/17758	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isgraph/	www.cplusplus.com/reference/cctype/isgraph/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:50	18118/18118	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/islower/	www.cplusplus.com/reference/cctype/islower/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:50	18179/18179	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isprint/	www.cplusplus.com/reference/cctype/isprint/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:51	17783/17783	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/ispunct/	www.cplusplus.com/reference/cctype/ispunct/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:51	18541/18541	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isspace/	www.cplusplus.com/reference/cctype/isspace/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:51	18137/18137	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isupper/	www.cplusplus.com/reference/cctype/isupper/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:51	18068/18068	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/toupper/	www.cplusplus.com/reference/cctype/toupper/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:51	18074/18074	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/tolower/	www.cplusplus.com/reference/cctype/tolower/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:51	17268/17268	---M-Z	200	added ('OK')	text/html	etag:1420283651	http://www.cplusplus.com/reference/cerrno/errno/	www.cplusplus.com/reference/cerrno/errno/index.html	(from http://www.cplusplus.com/reference/cerrno/)
19:14:51	17843/17843	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isxdigit/	www.cplusplus.com/reference/cctype/isxdigit/index.html	(from http://www.cplusplus.com/reference/cctype/)
19:14:52	21198/21198	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feclearexcept/	www.cplusplus.com/reference/cfenv/feclearexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:52	21289/21289	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feraiseexcept/	www.cplusplus.com/reference/cfenv/feraiseexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:52	19861/19861	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fegetexceptflag/	www.cplusplus.com/reference/cfenv/fegetexceptflag/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:52	20781/20781	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fesetexceptflag/	www.cplusplus.com/reference/cfenv/fesetexceptflag/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:53	20994/20994	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fegetround/	www.cplusplus.com/reference/cfenv/fegetround/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:53	20787/20787	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fesetround/	www.cplusplus.com/reference/cfenv/fesetround/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:53	18364/18364	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fegetenv/	www.cplusplus.com/reference/cfenv/fegetenv/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:53	19274/19274	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fesetenv/	www.cplusplus.com/reference/cfenv/fesetenv/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:54	20168/20168	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feholdexcept/	www.cplusplus.com/reference/cfenv/feholdexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:54	20481/20481	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feupdateenv/	www.cplusplus.com/reference/cfenv/feupdateenv/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:54	22457/22457	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fetestexcept/	www.cplusplus.com/reference/cfenv/fetestexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:54	17798/17798	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fenv_t/	www.cplusplus.com/reference/cfenv/fenv_t/index.html	(from http://www.cplusplus.com/reference/cfenv/)
19:14:54	17740/17740	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fexcept_t/	www.cplusplus.com/reference/cfenv/fexcept_t/index.html	(from http://www.cplusplus.com/reference/cfenv/)
